,year_x,week_x,home_team,away_team,winner,tie,day,date,time,pts_win,pts_loss,yds_win,turnovers_win,yds_loss,turnovers_loss,home_team_name,home_team_city,away_team_name,away_team_city,AttendanceID,StandingsID,gameID,team,team_name,total,home,away,weekly_attendance
0,2000,1,Minnesota Vikings,Chicago Bears,Minnesota Vikings,0,Sun,September 3,1:00PM,30,27,374,1,425,1,Vikings,Minnesota,Bears,Chicago,Vikings20001,Vikings2000,20001Minnesota Vikings,Minnesota,Vikings,1029262.0,513322.0,515940.0,64104.0
1,2000,1,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts,0,Sun,September 3,1:00PM,27,14,386,2,280,1,Chiefs,Kansas City,Colts,Indianapolis,Chiefs20001,Chiefs2000,20001Kansas City Chiefs,Kansas City,Chiefs,1115272.0,631365.0,483907.0,78357.0
2,2000,1,Washington Redskins,Carolina Panthers,Washington Redskins,0,Sun,September 3,1:01PM,20,17,396,0,236,1,Redskins,Washington,Panthers,Carolina,Redskins20001,Redskins2000,20001Washington Redskins,Washington,Redskins,1174332.0,647424.0,526908.0,80257.0
3,2000,1,Atlanta Falcons,San Francisco 49ers,Atlanta Falcons,0,Sun,September 3,1:02PM,36,28,359,1,339,1,Falcons,Atlanta,49ers,San Francisco,Falcons20001,Falcons2000,20001Atlanta Falcons,Atlanta,Falcons,964579.0,422814.0,541765.0,54626.0
4,2000,1,Pittsburgh Steelers,Baltimore Ravens,Baltimore Ravens,0,Sun,September 3,1:02PM,16,0,336,0,223,1,Steelers,Pittsburgh,Ravens,Baltimore,Steelers20001,Steelers2000,20001Pittsburgh Steelers,Pittsburgh,Steelers,987037.0,440426.0,546611.0,55049.0
5,2000,1,Cleveland Browns,Jacksonville Jaguars,Jacksonville Jaguars,0,Sun,September 3,1:02PM,27,7,398,0,249,1,Browns,Cleveland,Jaguars,Jacksonville,Browns20001,Browns2000,20001Cleveland Browns,Cleveland,Browns,1057139.0,581544.0,475595.0,72418.0
6,2000,1,New England Patriots,Tampa Bay Buccaneers,Tampa Bay Buccaneers,0,Sun,September 3,1:02PM,21,16,296,1,278,1,Patriots,New England,Buccaneers,Tampa Bay,Patriots20001,Patriots2000,20001New England Patriots,New England,Patriots,1030594.0,482336.0,548258.0,60292.0
7,2000,1,New Orleans Saints,Detroit Lions,Detroit Lions,0,Sun,September 3,1:03PM,14,10,187,2,252,3,Saints,New Orleans,Lions,Detroit,Saints20001,Saints2000,20001New Orleans Saints,New Orleans,Saints,980803.0,504315.0,476488.0,64900.0
8,2000,1,New York Giants,Arizona Cardinals,New York Giants,0,Sun,September 3,1:04PM,21,16,395,2,355,4,Giants,New York,Cardinals,Arizona,Giants20001,Giants2000,20001New York Giants,New York,Giants,1135455.0,624085.0,511370.0,77434.0
9,2000,1,Dallas Cowboys,Philadelphia Eagles,Philadelphia Eagles,0,Sun,September 3,4:05PM,41,14,425,3,167,2,Cowboys,Dallas,Eagles,Philadelphia,Cowboys20001,Cowboys2000,20001Dallas Cowboys,Dallas,Cowboys,1075470.0,504360.0,571110.0,62872.0
10,2000,1,Oakland Raiders,San Diego Chargers,Oakland Raiders,0,Sun,September 3,4:15PM,9,6,233,0,255,4,Raiders,Oakland,Chargers,San Diego,Raiders20001,Raiders2000,20001Oakland Raiders,Oakland,Raiders,998655.0,462515.0,536140.0,56373.0
11,2000,1,Miami Dolphins,Seattle Seahawks,Miami Dolphins,0,Sun,September 3,4:16PM,23,0,308,1,143,6,Dolphins,Miami,Seahawks,Seattle,Dolphins20001,Dolphins2000,20001Miami Dolphins,Miami,Dolphins,1118883.0,589909.0,528974.0,72949.0
12,2000,1,Green Bay Packers,New York Jets,New York Jets,0,Sun,September 3,4:20PM,20,16,379,1,211,2,Packers,Green Bay,Jets,New York,Packers20001,Packers2000,20001Green Bay Packers,Green Bay,Packers,1049602.0,478747.0,570855.0,59870.0
13,2000,1,Buffalo Bills,Tennessee Titans,Buffalo Bills,0,Sun,September 3,8:35PM,16,13,266,0,172,1,Bills,Buffalo,Titans,Tennessee,Bills20001,Bills2000,20001Buffalo Bills,Buffalo,Bills,1098587.0,560695.0,537892.0,72492.0
14,2000,1,St. Louis Rams,Denver Broncos,St. Louis Rams,0,Mon,September 4,9:07PM,41,36,513,3,424,0,Rams,St. Louis,Broncos,Denver,Rams20001,Rams2000,20001St. Louis Rams,St. Louis,Rams,1081368.0,528402.0,552966.0,65956.0
15,2000,2,Minnesota Vikings,Miami Dolphins,Minnesota Vikings,0,Sun,September 10,12:00PM,13,7,468,4,209,1,Vikings,Minnesota,Dolphins,Miami,Vikings20002,Vikings2000,20002Minnesota Vikings,Minnesota,Vikings,1029262.0,513322.0,515940.0,64112.0
16,2000,2,Cincinnati Bengals,Cleveland Browns,Cleveland Browns,0,Sun,September 10,1:00PM,24,7,354,1,318,3,Bengals,Cincinnati,Browns,Cleveland,Bengals20002,Bengals2000,20002Cincinnati Bengals,Cincinnati,Bengals,967434.0,469992.0,497442.0,64006.0
17,2000,2,Indianapolis Colts,Oakland Raiders,Oakland Raiders,0,Sun,September 10,1:00PM,38,31,359,0,462,3,Colts,Indianapolis,Raiders,Oakland,Colts20002,Colts2000,20002Indianapolis Colts,Indianapolis,Colts,1008013.0,454319.0,553694.0,56769.0
18,2000,2,Tampa Bay Buccaneers,Chicago Bears,Tampa Bay Buccaneers,0,Sun,September 10,1:01PM,41,0,327,0,165,4,Buccaneers,Tampa Bay,Bears,Chicago,Buccaneers20002,Buccaneers2000,20002Tampa Bay Buccaneers,Tampa Bay,Buccaneers,1080729.0,524775.0,555954.0,65569.0
19,2000,2,Buffalo Bills,Green Bay Packers,Buffalo Bills,0,Sun,September 10,1:01PM,27,18,309,1,274,3,Bills,Buffalo,Packers,Green Bay,Bills20002,Bills2000,20002Buffalo Bills,Buffalo,Bills,1098587.0,560695.0,537892.0,77722.0
20,2000,2,Baltimore Ravens,Jacksonville Jaguars,Baltimore Ravens,0,Sun,September 10,1:02PM,39,36,331,2,421,4,Ravens,Baltimore,Jaguars,Jacksonville,Ravens20002,Ravens2000,20002Baltimore Ravens,Baltimore,Ravens,1062373.0,551695.0,510678.0,68843.0
21,2000,2,Philadelphia Eagles,New York Giants,New York Giants,0,Sun,September 10,1:02PM,33,18,387,0,237,0,Eagles,Philadelphia,Giants,New York,Eagles20002,Eagles2000,20002Philadelphia Eagles,Philadelphia,Eagles,1039856.0,523531.0,516325.0,65530.0
22,2000,2,Tennessee Titans,Kansas City Chiefs,Tennessee Titans,0,Sun,September 10,1:03PM,17,14,353,3,189,0,Titans,Tennessee,Chiefs,Kansas City,Titans20002,Titans2000,20002Tennessee Titans,Tennessee,Titans,1091274.0,547524.0,543750.0,68203.0
23,2000,2,San Diego Chargers,New Orleans Saints,New Orleans Saints,0,Sun,September 10,4:15PM,28,27,323,3,188,2,Chargers,San Diego,Saints,New Orleans,Chargers20002,Chargers2000,20002San Diego Chargers,San Diego,Chargers,981863.0,433459.0,548404.0,51300.0
24,2000,2,San Francisco 49ers,Carolina Panthers,Carolina Panthers,0,Sun,September 10,4:15PM,38,22,450,1,391,2,49ers,San Francisco,Panthers,Carolina,49ers20002,49ers2000,20002San Francisco 49ers,San Francisco,49ers,1057954.0,541964.0,515990.0,66879.0
25,2000,2,Seattle Seahawks,St. Louis Rams,St. Louis Rams,0,Sun,September 10,4:15PM,37,34,476,1,338,3,Seahawks,Seattle,Rams,St. Louis,Seahawks20002,Seahawks2000,20002Seattle Seahawks,Seattle,Seahawks,1029085.0,508367.0,520718.0,64869.0
26,2000,2,Detroit Lions,Washington Redskins,Detroit Lions,0,Sun,September 10,4:16PM,15,10,244,2,333,4,Lions,Detroit,Redskins,Washington,Lions20002,Lions2000,20002Detroit Lions,Detroit,Lions,1140926.0,607076.0,533850.0,74159.0
27,2000,2,Denver Broncos,Atlanta Falcons,Denver Broncos,0,Sun,September 10,4:16PM,42,14,407,0,186,3,Broncos,Denver,Falcons,Atlanta,Broncos20002,Broncos2000,20002Denver Broncos,Denver,Broncos,1140030.0,604042.0,535988.0,75466.0
28,2000,2,Arizona Cardinals,Dallas Cowboys,Arizona Cardinals,0,Sun,September 10,8:35PM,32,31,322,1,330,2,Cardinals,Arizona,Cowboys,Dallas,Cardinals20002,Cardinals2000,20002Arizona Cardinals,Arizona,Cardinals,893926.0,387475.0,506451.0,66009.0
29,2000,2,New York Jets,New England Patriots,New York Jets,0,Mon,September 11,9:09PM,20,19,330,1,293,0,Jets,New York,Patriots,New England,Jets20002,Jets2000,20002New York Jets,New York,Jets,1145146.0,623711.0,521435.0,77687.0
30,2000,3,Jacksonville Jaguars,Cincinnati Bengals,Jacksonville Jaguars,0,Sun,September 17,1:02PM,13,0,241,1,233,4,Jaguars,Jacksonville,Bengals,Cincinnati,Jaguars20003,Jaguars2000,20003Jacksonville Jaguars,Jacksonville,Jaguars,991957.0,482510.0,509447.0,45653.0
31,2000,3,Cleveland Browns,Pittsburgh Steelers,Cleveland Browns,0,Sun,September 17,1:02PM,23,20,377,1,336,1,Browns,Cleveland,Steelers,Pittsburgh,Browns20003,Browns2000,20003Cleveland Browns,Cleveland,Browns,1057139.0,581544.0,475595.0,73018.0
32,2000,3,Green Bay Packers,Philadelphia Eagles,Green Bay Packers,0,Sun,September 17,1:02PM,6,3,236,4,171,1,Packers,Green Bay,Eagles,Philadelphia,Packers20003,Packers2000,20003Green Bay Packers,Green Bay,Packers,1049602.0,478747.0,570855.0,59869.0
33,2000,3,Carolina Panthers,Atlanta Falcons,Atlanta Falcons,0,Sun,September 17,1:02PM,15,10,262,2,284,4,Panthers,Carolina,Falcons,Atlanta,Panthers20003,Panthers2000,20003Carolina Panthers,Carolina,Panthers,1095192.0,583489.0,511703.0,73025.0
34,2000,3,St. Louis Rams,San Francisco 49ers,St. Louis Rams,0,Sun,September 17,1:02PM,41,24,529,2,401,2,Rams,St. Louis,49ers,San Francisco,Rams20003,Rams2000,20003St. Louis Rams,St. Louis,Rams,1081368.0,528402.0,552966.0,65945.0
35,2000,3,New York Jets,Buffalo Bills,New York Jets,0,Sun,September 17,1:03PM,27,14,279,1,354,4,Jets,New York,Bills,Buffalo,Jets20003,Jets2000,20003New York Jets,New York,Jets,1145146.0,623711.0,521435.0,77884.0
36,2000,3,Detroit Lions,Tampa Bay Buccaneers,Tampa Bay Buccaneers,0,Sun,September 17,1:06PM,31,10,331,0,243,3,Lions,Detroit,Buccaneers,Tampa Bay,Lions20003,Lions2000,20003Detroit Lions,Detroit,Lions,1140926.0,607076.0,533850.0,76928.0
37,2000,3,Chicago Bears,New York Giants,New York Giants,0,Sun,September 17,3:16PM,14,7,409,1,228,1,Bears,Chicago,Giants,New York,Bears20003,Bears2000,20003Chicago Bears,Chicago,Bears,1080684.0,535552.0,545132.0,66944.0
38,2000,3,Oakland Raiders,Denver Broncos,Denver Broncos,0,Sun,September 17,4:05PM,33,24,387,1,263,4,Raiders,Oakland,Broncos,Denver,Raiders20003,Raiders2000,20003Oakland Raiders,Oakland,Raiders,998655.0,462515.0,536140.0,62078.0
39,2000,3,Kansas City Chiefs,San Diego Chargers,Kansas City Chiefs,0,Sun,September 17,4:05PM,42,10,349,1,187,2,Chiefs,Kansas City,Chargers,San Diego,Chiefs20003,Chiefs2000,20003Kansas City Chiefs,Kansas City,Chiefs,1115272.0,631365.0,483907.0,77604.0
40,2000,3,Seattle Seahawks,New Orleans Saints,Seattle Seahawks,0,Sun,September 17,4:15PM,20,10,295,1,263,0,Seahawks,Seattle,Saints,New Orleans,Seahawks20003,Seahawks2000,20003Seattle Seahawks,Seattle,Seahawks,1029085.0,508367.0,520718.0,59513.0
41,2000,3,New England Patriots,Minnesota Vikings,Minnesota Vikings,0,Sun,September 17,4:15PM,21,13,315,2,267,1,Patriots,New England,Vikings,Minnesota,Patriots20003,Patriots2000,20003New England Patriots,New England,Patriots,1030594.0,482336.0,548258.0,60292.0
42,2000,3,Miami Dolphins,Baltimore Ravens,Miami Dolphins,0,Sun,September 17,8:36PM,19,6,258,1,262,1,Dolphins,Miami,Ravens,Baltimore,Dolphins20003,Dolphins2000,20003Miami Dolphins,Miami,Dolphins,1118883.0,589909.0,528974.0,73464.0
43,2000,3,Washington Redskins,Dallas Cowboys,Dallas Cowboys,0,Mon,September 18,9:01PM,27,21,332,2,331,2,Redskins,Washington,Cowboys,Dallas,Redskins20003,Redskins2000,20003Washington Redskins,Washington,Redskins,1174332.0,647424.0,526908.0,84431.0
44,2000,4,Pittsburgh Steelers,Tennessee Titans,Tennessee Titans,0,Sun,September 24,1:01PM,23,20,372,3,364,1,Steelers,Pittsburgh,Titans,Tennessee,Steelers20004,Steelers2000,20004Pittsburgh Steelers,Pittsburgh,Steelers,987037.0,440426.0,546611.0,51769.0
45,2000,4,Baltimore Ravens,Cincinnati Bengals,Baltimore Ravens,0,Sun,September 24,1:02PM,37,0,391,1,94,4,Ravens,Baltimore,Bengals,Cincinnati,Ravens20004,Ravens2000,20004Baltimore Ravens,Baltimore,Ravens,1062373.0,551695.0,510678.0,68481.0
46,2000,4,Chicago Bears,Detroit Lions,Detroit Lions,0,Sun,September 24,1:02PM,21,14,274,1,401,5,Bears,Chicago,Lions,Detroit,Bears20004,Bears2000,20004Chicago Bears,Chicago,Bears,1080684.0,535552.0,545132.0,66944.0
47,2000,4,New Orleans Saints,Philadelphia Eagles,Philadelphia Eagles,0,Sun,September 24,1:02PM,21,7,268,2,287,4,Saints,New Orleans,Eagles,Philadelphia,Saints20004,Saints2000,20004New Orleans Saints,New Orleans,Saints,980803.0,504315.0,476488.0,64900.0
48,2000,4,Atlanta Falcons,St. Louis Rams,St. Louis Rams,0,Sun,September 24,1:02PM,41,20,395,2,286,4,Falcons,Atlanta,Rams,St. Louis,Falcons20004,Falcons2000,20004Atlanta Falcons,Atlanta,Falcons,964579.0,422814.0,541765.0,58761.0
49,2000,4,Miami Dolphins,New England Patriots,Miami Dolphins,0,Sun,September 24,1:03PM,10,3,242,3,210,2,Dolphins,Miami,Patriots,New England,Dolphins20004,Dolphins2000,20004Miami Dolphins,Miami,Dolphins,1118883.0,589909.0,528974.0,73344.0
50,2000,4,Dallas Cowboys,San Francisco 49ers,San Francisco 49ers,0,Sun,September 24,1:05PM,41,24,439,0,298,3,Cowboys,Dallas,49ers,San Francisco,Cowboys20004,Cowboys2000,20004Dallas Cowboys,Dallas,Cowboys,1075470.0,504360.0,571110.0,64127.0
51,2000,4,Arizona Cardinals,Green Bay Packers,Green Bay Packers,0,Sun,September 24,4:06PM,29,3,455,1,209,4,Cardinals,Arizona,Packers,Green Bay,Cardinals20004,Cardinals2000,20004Arizona Cardinals,Arizona,Cardinals,893926.0,387475.0,506451.0,71801.0
52,2000,4,Tampa Bay Buccaneers,New York Jets,New York Jets,0,Sun,September 24,4:15PM,21,17,296,3,239,4,Buccaneers,Tampa Bay,Jets,New York,Buccaneers20004,Buccaneers2000,20004Tampa Bay Buccaneers,Tampa Bay,Buccaneers,1080729.0,524775.0,555954.0,65619.0
53,2000,4,San Diego Chargers,Seattle Seahawks,Seattle Seahawks,0,Sun,September 24,4:15PM,20,12,269,2,303,2,Chargers,San Diego,Seahawks,Seattle,Chargers20004,Chargers2000,20004San Diego Chargers,San Diego,Chargers,981863.0,433459.0,548404.0,47233.0
54,2000,4,Denver Broncos,Kansas City Chiefs,Kansas City Chiefs,0,Sun,September 24,4:16PM,23,22,294,3,342,3,Broncos,Denver,Chiefs,Kansas City,Broncos20004,Broncos2000,20004Denver Broncos,Denver,Broncos,1140030.0,604042.0,535988.0,74596.0
55,2000,4,Oakland Raiders,Cleveland Browns,Oakland Raiders,0,Sun,September 24,4:17PM,36,10,292,0,230,2,Raiders,Oakland,Browns,Cleveland,Raiders20004,Raiders2000,20004Oakland Raiders,Oakland,Raiders,998655.0,462515.0,536140.0,45702.0
56,2000,4,New York Giants,Washington Redskins,Washington Redskins,0,Sun,September 24,8:37PM,16,6,394,0,261,1,Giants,New York,Redskins,Washington,Giants20004,Giants2000,20004New York Giants,New York,Giants,1135455.0,624085.0,511370.0,78216.0
57,2000,4,Indianapolis Colts,Jacksonville Jaguars,Indianapolis Colts,0,Mon,September 25,9:00PM,43,14,533,1,286,2,Colts,Indianapolis,Jaguars,Jacksonville,Colts20004,Colts2000,20004Indianapolis Colts,Indianapolis,Colts,1008013.0,454319.0,553694.0,56816.0
58,2000,5,Buffalo Bills,Indianapolis Colts,Indianapolis Colts,0,Sun,October 1,1:01PM,18,16,265,1,385,0,Bills,Buffalo,Colts,Indianapolis,Bills20005,Bills2000,20005Buffalo Bills,Buffalo,Bills,1098587.0,560695.0,537892.0,72617.0
59,2000,5,Detroit Lions,Minnesota Vikings,Minnesota Vikings,0,Sun,October 1,1:01PM,31,24,439,0,355,1,Lions,Detroit,Vikings,Minnesota,Lions20005,Lions2000,20005Detroit Lions,Detroit,Lions,1140926.0,607076.0,533850.0,76438.0
60,2000,5,Carolina Panthers,Dallas Cowboys,Dallas Cowboys,0,Sun,October 1,1:02PM,16,13,291,2,272,2,Panthers,Carolina,Cowboys,Dallas,Panthers20005,Panthers2000,20005Carolina Panthers,Carolina,Panthers,1095192.0,583489.0,511703.0,73310.0
61,2000,5,St. Louis Rams,San Diego Chargers,St. Louis Rams,0,Sun,October 1,1:02PM,57,31,614,0,381,2,Rams,St. Louis,Chargers,San Diego,Rams20005,Rams2000,20005St. Louis Rams,St. Louis,Rams,1081368.0,528402.0,552966.0,66010.0
62,2000,5,Tennessee Titans,New York Giants,Tennessee Titans,0,Sun,October 1,1:03PM,28,14,436,1,215,4,Titans,Tennessee,Giants,New York,Titans20005,Titans2000,20005Tennessee Titans,Tennessee,Titans,1091274.0,547524.0,543750.0,68341.0
63,2000,5,Cleveland Browns,Baltimore Ravens,Baltimore Ravens,0,Sun,October 1,1:03PM,12,0,348,1,230,4,Browns,Cleveland,Ravens,Baltimore,Browns20005,Browns2000,20005Cleveland Browns,Cleveland,Browns,1057139.0,581544.0,475595.0,73018.0
64,2000,5,Jacksonville Jaguars,Pittsburgh Steelers,Pittsburgh Steelers,0,Sun,October 1,1:03PM,24,13,332,3,206,2,Jaguars,Jacksonville,Steelers,Pittsburgh,Jaguars20005,Jaguars2000,20005Jacksonville Jaguars,Jacksonville,Jaguars,991957.0,482510.0,509447.0,64351.0
65,2000,5,Cincinnati Bengals,Miami Dolphins,Miami Dolphins,0,Sun,October 1,4:05PM,31,16,302,2,350,1,Bengals,Cincinnati,Dolphins,Miami,Bengals20005,Bengals2000,20005Cincinnati Bengals,Cincinnati,Bengals,967434.0,469992.0,497442.0,61535.0
66,2000,5,Denver Broncos,New England Patriots,New England Patriots,0,Sun,October 1,4:06PM,28,19,314,1,405,2,Broncos,Denver,Patriots,New England,Broncos20005,Broncos2000,20005Denver Broncos,Denver,Broncos,1140030.0,604042.0,535988.0,75684.0
67,2000,5,San Francisco 49ers,Arizona Cardinals,San Francisco 49ers,0,Sun,October 1,4:15PM,27,20,345,1,365,2,49ers,San Francisco,Cardinals,Arizona,49ers20005,49ers2000,20005San Francisco 49ers,San Francisco,49ers,1057954.0,541964.0,515990.0,66985.0
68,2000,5,Green Bay Packers,Chicago Bears,Chicago Bears,0,Sun,October 1,4:15PM,27,24,370,0,364,3,Packers,Green Bay,Bears,Chicago,Packers20005,Packers2000,20005Green Bay Packers,Green Bay,Packers,1049602.0,478747.0,570855.0,59869.0
69,2000,5,Washington Redskins,Tampa Bay Buccaneers,Washington Redskins,0,Sun,October 1,4:15PM,20,17,330,1,255,2,Redskins,Washington,Buccaneers,Tampa Bay,Redskins20005,Redskins2000,20005Washington Redskins,Washington,Redskins,1174332.0,647424.0,526908.0,83532.0
70,2000,5,Philadelphia Eagles,Atlanta Falcons,Philadelphia Eagles,0,Sun,October 1,8:36PM,38,10,502,3,200,1,Eagles,Philadelphia,Falcons,Atlanta,Eagles20005,Eagles2000,20005Philadelphia Eagles,Philadelphia,Eagles,1039856.0,523531.0,516325.0,65424.0
71,2000,5,Kansas City Chiefs,Seattle Seahawks,Kansas City Chiefs,0,Mon,October 2,9:00PM,24,17,378,0,289,2,Chiefs,Kansas City,Seahawks,Seattle,Chiefs20005,Chiefs2000,20005Kansas City Chiefs,Kansas City,Chiefs,1115272.0,631365.0,483907.0,82893.0
72,2000,6,Cincinnati Bengals,Tennessee Titans,Tennessee Titans,0,Sun,October 8,1:00PM,23,14,417,2,213,2,Bengals,Cincinnati,Titans,Tennessee,Bengals20006,Bengals2000,20006Cincinnati Bengals,Cincinnati,Bengals,967434.0,469992.0,497442.0,63406.0
73,2000,6,New York Jets,Pittsburgh Steelers,Pittsburgh Steelers,0,Sun,October 8,1:01PM,20,3,330,0,206,4,Jets,New York,Steelers,Pittsburgh,Jets20006,Jets2000,20006New York Jets,New York,Jets,1145146.0,623711.0,521435.0,78441.0
74,2000,6,Detroit Lions,Green Bay Packers,Detroit Lions,0,Sun,October 8,1:01PM,31,24,253,1,339,5,Lions,Detroit,Packers,Green Bay,Lions20006,Lions2000,20006Detroit Lions,Detroit,Lions,1140926.0,607076.0,533850.0,77549.0
75,2000,6,New England Patriots,Indianapolis Colts,New England Patriots,0,Sun,October 8,1:02PM,24,16,301,0,408,3,Patriots,New England,Colts,Indianapolis,Patriots20006,Patriots2000,20006New England Patriots,New England,Patriots,1030594.0,482336.0,548258.0,60292.0
76,2000,6,Miami Dolphins,Buffalo Bills,Miami Dolphins,0,Sun,October 8,1:02PM,22,13,254,1,254,2,Dolphins,Miami,Bills,Buffalo,Dolphins20006,Dolphins2000,20006Miami Dolphins,Miami,Dolphins,1118883.0,589909.0,528974.0,73901.0
77,2000,6,Philadelphia Eagles,Washington Redskins,Washington Redskins,0,Sun,October 8,1:02PM,17,14,407,2,274,4,Eagles,Philadelphia,Redskins,Washington,Eagles20006,Eagles2000,20006Philadelphia Eagles,Philadelphia,Eagles,1039856.0,523531.0,516325.0,65491.0
78,2000,6,Chicago Bears,New Orleans Saints,New Orleans Saints,0,Sun,October 8,1:03PM,31,10,403,1,245,3,Bears,Chicago,Saints,New Orleans,Bears20006,Bears2000,20006Chicago Bears,Chicago,Bears,1080684.0,535552.0,545132.0,66944.0
79,2000,6,San Francisco 49ers,Oakland Raiders,Oakland Raiders,0,Sun,October 8,4:00PM,34,28,471,2,472,2,49ers,San Francisco,Raiders,Oakland,49ers20006,49ers2000,20006San Francisco 49ers,San Francisco,49ers,1057954.0,541964.0,515990.0,68344.0
80,2000,6,Atlanta Falcons,New York Giants,New York Giants,0,Sun,October 8,4:05PM,13,6,255,2,238,3,Falcons,Atlanta,Giants,New York,Falcons20006,Falcons2000,20006Atlanta Falcons,Atlanta,Falcons,964579.0,422814.0,541765.0,50947.0
81,2000,6,Carolina Panthers,Seattle Seahawks,Carolina Panthers,0,Sun,October 8,4:15PM,26,3,447,1,209,0,Panthers,Carolina,Seahawks,Seattle,Panthers20006,Panthers2000,20006Carolina Panthers,Carolina,Panthers,1095192.0,583489.0,511703.0,72192.0
82,2000,6,San Diego Chargers,Denver Broncos,Denver Broncos,0,Sun,October 8,4:15PM,21,7,304,0,277,3,Chargers,San Diego,Broncos,Denver,Chargers20006,Chargers2000,20006San Diego Chargers,San Diego,Chargers,981863.0,433459.0,548404.0,56079.0
83,2000,6,Arizona Cardinals,Cleveland Browns,Arizona Cardinals,0,Sun,October 8,4:15PM,29,21,315,2,240,0,Cardinals,Arizona,Browns,Cleveland,Cardinals20006,Cardinals2000,20006Arizona Cardinals,Arizona,Cardinals,893926.0,387475.0,506451.0,44296.0
84,2000,6,Jacksonville Jaguars,Baltimore Ravens,Baltimore Ravens,0,Sun,October 8,8:35PM,15,10,194,1,348,6,Jaguars,Jacksonville,Ravens,Baltimore,Jaguars20006,Jaguars2000,20006Jacksonville Jaguars,Jacksonville,Jaguars,991957.0,482510.0,509447.0,65194.0
85,2000,6,Minnesota Vikings,Tampa Bay Buccaneers,Minnesota Vikings,0,Mon,October 9,9:10PM,30,23,322,2,346,3,Vikings,Minnesota,Buccaneers,Tampa Bay,Vikings20006,Vikings2000,20006Minnesota Vikings,Minnesota,Vikings,1029262.0,513322.0,515940.0,64162.0
86,2000,7,Kansas City Chiefs,Oakland Raiders,Oakland Raiders,0,Sun,October 15,1:00PM,20,17,391,1,346,1,Chiefs,Kansas City,Raiders,Oakland,Chiefs20007,Chiefs2000,20007Kansas City Chiefs,Kansas City,Chiefs,1115272.0,631365.0,483907.0,79025.0
87,2000,7,Buffalo Bills,San Diego Chargers,Buffalo Bills,0,Sun,October 15,1:01PM,27,24,424,2,303,4,Bills,Buffalo,Chargers,San Diego,Bills20007,Bills2000,20007Buffalo Bills,Buffalo,Bills,1098587.0,560695.0,537892.0,72351.0
88,2000,7,Pittsburgh Steelers,Cincinnati Bengals,Pittsburgh Steelers,0,Sun,October 15,1:01PM,15,0,274,0,232,3,Steelers,Pittsburgh,Bengals,Cincinnati,Steelers20007,Steelers2000,20007Pittsburgh Steelers,Pittsburgh,Steelers,987037.0,440426.0,546611.0,54328.0
89,2000,7,Washington Redskins,Baltimore Ravens,Washington Redskins,0,Sun,October 15,1:01PM,10,3,246,2,199,1,Redskins,Washington,Ravens,Baltimore,Redskins20007,Redskins2000,20007Washington Redskins,Washington,Redskins,1174332.0,647424.0,526908.0,83252.0
90,2000,7,St. Louis Rams,Atlanta Falcons,St. Louis Rams,0,Sun,October 15,1:02PM,45,29,529,1,259,1,Rams,St. Louis,Falcons,Atlanta,Rams20007,Rams2000,20007St. Louis Rams,St. Louis,Rams,1081368.0,528402.0,552966.0,66019.0
91,2000,7,New York Giants,Dallas Cowboys,New York Giants,0,Sun,October 15,1:03PM,19,14,311,0,269,5,Giants,New York,Cowboys,Dallas,Giants20007,Giants2000,20007New York Giants,New York,Giants,1135455.0,624085.0,511370.0,78189.0
92,2000,7,New Orleans Saints,Carolina Panthers,New Orleans Saints,0,Sun,October 15,1:04PM,24,6,397,3,141,2,Saints,New Orleans,Panthers,Carolina,Saints20007,Saints2000,20007New Orleans Saints,New Orleans,Saints,980803.0,504315.0,476488.0,50015.0
93,2000,7,Seattle Seahawks,Indianapolis Colts,Indianapolis Colts,0,Sun,October 15,4:05PM,37,24,499,1,317,3,Seahawks,Seattle,Colts,Indianapolis,Seahawks20007,Seahawks2000,20007Seattle Seahawks,Seattle,Seahawks,1029085.0,508367.0,520718.0,63593.0
94,2000,7,New England Patriots,New York Jets,New York Jets,0,Sun,October 15,4:05PM,34,17,294,1,249,6,Patriots,New England,Jets,New York,Patriots20007,Patriots2000,20007New England Patriots,New England,Patriots,1030594.0,482336.0,548258.0,60292.0
95,2000,7,Denver Broncos,Cleveland Browns,Denver Broncos,0,Sun,October 15,4:06PM,44,10,499,0,278,3,Broncos,Denver,Browns,Cleveland,Broncos20007,Broncos2000,20007Denver Broncos,Denver,Broncos,1140030.0,604042.0,535988.0,75811.0
96,2000,7,Arizona Cardinals,Philadelphia Eagles,Philadelphia Eagles,0,Sun,October 15,4:15PM,33,14,391,0,305,3,Cardinals,Arizona,Eagles,Philadelphia,Cardinals20007,Cardinals2000,20007Arizona Cardinals,Arizona,Cardinals,893926.0,387475.0,506451.0,38293.0
97,2000,7,Green Bay Packers,San Francisco 49ers,Green Bay Packers,0,Sun,October 15,4:15PM,31,28,378,0,414,0,Packers,Green Bay,49ers,San Francisco,Packers20007,Packers2000,20007Green Bay Packers,Green Bay,Packers,1049602.0,478747.0,570855.0,59870.0
98,2000,7,Chicago Bears,Minnesota Vikings,Minnesota Vikings,0,Sun,October 15,8:35PM,28,16,368,1,294,0,Bears,Chicago,Vikings,Minnesota,Bears20007,Bears2000,20007Chicago Bears,Chicago,Bears,1080684.0,535552.0,545132.0,66944.0
